,arx4d1e1187b9a9c4d,arbdn871187b98cc11,easy,barsStart_var,ar6k1c41187fb444b6,indie,classic,segmentsPitches_mean_2,arl53rs1187b9b19ad,ar2joyq1187fb3cd29,arh3s5s1187fb4f76b,jazz,folk,electronic,electronica,aruksnl1187fb4c5ed,sectionsConfidence_mean,arnpi7b1187fb3dcb7,black,80s,american,guitar,technical,arzot5y1187b9b23ed,version,arlnyy01187b99fbad,arcnjnv1187b9b90c4,germany,ambient,groove,alternative,rock,island,arer3qp1187b9a8dc4,segmentsPitches_var_10,angeles,piano,artistFamiliarity,sad,arx56sc1187b9ba075,arh6w4x1187b99274f,reggae,arr6cvd1187fb3f2bf,artistHotness,artistTermsFreq_mean,ardw74m1187b98da34,ara3vyt1187b997694,thrash,heavy,singer,aruddc91187b9a00e5,artistTermsFreq_var,artist,pop,punk,world,stoner,post,electro,artistTermsWeight_mean,progressive,segmentsTimbre_mean_12,segmentsLoudnessMaxStart_mean,arc43071187b990240,electropop,contemporary,emo,artistTermsWeight_var,ska,brazilian,arabfu01187fb46712,arpr9w71187fb3723a,artistPlayMeID,ar5ex491187b99b3af,year,metal,south,experimental,death,arbacal11f4c8443c2,Hit_Flop_Class
2520,0,0,1,4611.67398,0,0,0,-21.33907522,0,0,0,1,2,1,0,0,0.5862,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,719.586187,0,0,0.42643259,0,0,0,0,0,0.335770042,0.574748685,0,0,0,0,0,0,0.035603236,0,0,0,0,0,0,0,0.651641255,0,0.289517879,-26.2582984,0,0,0,0,0.017513507,0,0,0,0,-1,0,0,0,0,0,0,0,0.5424866
2521,0,0,0,6762.997075,0,1,1,6.407656123,0,0,0,0,0,0,0,0,0.604444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,389.5504755,1,0,0.552053803,1,0,0,0,0,0.341376268,0.283120123,0,0,0,1,0,0,0.080016176,0,1,0,0,0,0,0,0.414071719,0,0.240892133,-19.81376399,0,0,0,0,0.047884317,0,0,0,0,61516,0,0,2,0,0,1,0,0.405115722
2522,0,0,0,2926.890325,0,0,0,25.30995231,0,0,0,2,0,2,2,0,0.627571429,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,169.2319416,0,0,0.484910243,0,0,0,1,0,0.399684014,0.625443697,0,0,0,0,0,0,0.051448314,0,1,4,0,0,0,1,0.68665336,1,0.449274895,-13.00079663,0,0,0,0,0.022954027,0,0,0,0,-1,0,1997,0,0,1,0,0,0.352232225
2523,0,0,0,6222.516263,0,2,1,36.24631978,1,0,0,1,1,1,1,0,0.481615385,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,215.2173048,0,0,0.633221075,0,0,0,0,0,0.410247407,0.644519276,0,0,0,0,1,0,0.019800382,0,2,0,0,0,0,0,0.657329178,0,0.618305915,-22.67282625,0,0,1,0,0.012053444,0,0,0,0,5858,0,0,0,0,0,0,0,0.270775999
2524,0,0,0,31375.19003,0,1,0,0.947520185,0,0,0,0,0,1,0,0,0.5563,0,5,1,0,0,0,0,0,0,0,1,3,0,1,3,0,0,185.4547333,0,0,0.596184927,0,0,0,0,0,0.427479241,0.644386102,0,0,0,2,0,0,0.02440177,0,1,2,0,1,0,0,0.693265465,0,0.214927912,-37.1622797,0,0,0,0,0.013440727,1,0,0,0,-1,0,1995,9,0,1,1,0,0.471578248
2525,0,0,0,135.7317805,0,2,0,77.99761745,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,288.5701451,0,0,0.639249552,0,0,0,0,0,0.413885098,0.606939234,0,0,1,0,0,0,0.032930555,0,3,3,0,0,0,0,0.647652992,0,0.435832215,-17.01834899,0,0,0,0,0.016429112,0,0,0,0,-1,0,0,2,0,3,0,0,0.507489844
2526,0,0,0,3374.802984,0,0,0,41.97863872,0,0,0,0,0,1,0,0,0.469833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.4420952,0,0,0.275503506,0,0,0,0,0,0,0.671435537,0,0,0,0,0,0,0.086738996,0,0,0,0,0,0,0,0.706148206,0,0.248719001,-16.2659777,0,0,0,0,0.031205736,0,0,0,0,-1,0,0,0,0,0,0,0,0
2527,0,0,0,5523.8388,0,3,1,63.7061521,0,0,0,1,0,1,1,0,0.446384615,0,0,1,1,0,0,0,0,0,0,0,0,0,2,8,0,0,534.1987417,0,0,0.686988955,0,0,0,1,0,0.606630152,0.704557256,0,0,0,0,0,0,0.005160826,0,1,1,0,0,0,1,0.760213985,0,0.421573894,-31.49448759,0,0,0,0,0.007686484,0,0,0,1,1373,0,1985,1,0,0,0,0,0.518310319
2528,0,0,0,5677.257417,0,0,0,-26.24418858,0,0,0,1,0,0,0,0,0.540333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,451.5543639,0,0,0.842636333,0,0,0,0,0,0.583530838,0.387148748,0,0,0,0,0,0,0.123017237,0,3,0,0,0,0,0,0.607178667,0,0.316021407,-21.69585423,0,0,0,0,0.070228278,0,0,0,0,837,0,0,0,0,0,0,0,0.245668091
2529,0,0,0,1191.061523,0,0,0,49.45133943,0,0,0,0,0,0,0,0,0.585714286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207.4468515,0,0,0.599529186,0,0,0,0,0,0.379294935,0.535713936,0,0,0,0,0,0,0.207960458,0,0,2,0,0,0,0,0.601734483,0,0.351556136,-13.5877389,0,0,0,0,0.077792892,0,0,0,0,176108,0,0,0,0,1,0,0,0.480934213
2530,0,0,0,2266.129381,0,1,0,-56.68441393,0,0,0,0,4,1,1,0,0.384714286,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,390.2034884,0,0,0.474983458,0,0,0,0,0,0.435252324,0.743382546,0,0,0,0,0,0,0.048468848,0,3,0,0,0,0,0,0.760824525,1,0.599085106,-23.27819536,0,0,1,0,0.025034375,0,0,0,0,192660,0,2005,0,0,0,0,0,0.239629098
2531,0,0,1,4849.112691,0,3,0,-33.95309204,0,0,0,2,3,0,1,0,0.429090909,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,256.3877137,0,0,0.652367864,0,0,0,1,0,0.437964733,0.792520277,0,0,1,1,1,0,0.020859579,0,2,0,2,0,0,0,0.761750059,0,0.153046018,-22.62681239,0,0,0,0,0.008868226,1,0,0,0,-1,0,2001,4,0,0,1,0,0.355285536
2532,0,0,0,416.8639651,0,0,1,-96.57494904,0,0,0,0,0,1,0,0,0.57375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.6494028,0,0,0.597541218,0,0,0,0,0,0.382651971,0.56576372,0,0,0,0,0,0,0.032733638,0,0,0,0,0,0,0,0.729241307,0,0.246847134,-40.16922293,0,0,1,0,0.014084134,0,0,0,0,-1,0,0,0,0,0,0,0,0.367273416
2533,0,0,0,3232.912232,0,0,0,-11.23105493,0,1,0,0,0,1,0,0,0.619727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.3594729,0,0,0.66395526,0,0,0,2,0,0.429272534,0.609756216,0,0,0,0,0,0,0.095202724,0,0,0,1,0,0,0,0.705040307,0,0.341774161,-21.47921058,0,0,0,0,0.0469342,0,0,0,0,-1,0,0,0,0,0,0,0,0
2534,0,0,1,1963.515361,0,0,0,-39.14810399,0,0,0,5,2,0,0,0,0.755625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,292.1749582,0,0,0.429349278,0,0,0,1,0,0.277789967,0.594312376,0,0,0,0,0,0,0.054684624,0,1,0,3,0,1,0,0.648906376,0,0.346169287,-26.58028658,0,0,0,0,0.025602901,0,0,0,0,-1,0,0,0,0,1,0,0,0.36036632
2535,0,0,0,5570.684232,0,0,0,68.83016738,0,0,0,0,0,1,0,0,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,304.8962221,0,0,0.594171892,0,0,0,0,0,0.33738758,0.633984018,0,0,0,0,0,0,0.056956715,0,5,0,0,0,0,1,0.699690936,1,0.251958798,-18.97498112,0,0,1,0,0.024368821,0,0,0,0,-1,0,2001,0,0,0,0,0,0.265861049
2536,0,0,0,3238.373455,0,3,0,83.51694025,0,0,0,0,0,0,0,0,0.583,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,261.5465744,0,0,0.514169945,1,0,0,0,0,0.337199373,0.718341083,0,0,0,0,0,0,0.040059022,0,4,0,0,0,0,1,0.763063212,0,0.33386116,-18.95230931,0,0,0,1,0.015425093,0,0,0,0,41810,0,0,0,0,0,0,0,0.215080319
2537,0,0,0,6981.560889,0,0,0,58.60907153,0,0,0,2,0,0,0,0,0.3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.2814328,0,0,0.560351641,0,0,0,0,0,0.365026438,0.660121961,0,0,0,0,0,0,0.075894639,0,0,0,2,0,0,0,0.703320066,0,0.168157664,-14.40944745,0,0,0,0,0.029793087,0,0,0,0,-1,0,1999,0,0,0,0,0,0.334706549
2538,0,0,0,8851.046736,0,0,0,-7.481485201,0,0,0,0,1,0,0,0,0.634818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.2118334,1,0,0.385383283,0,0,0,0,0,0.292094197,0.509733355,0,0,0,0,0,0,0.101568258,0,0,0,2,0,0,0,0.647241918,0,0.28030444,-21.09725264,0,0,0,0,0.04889128,0,0,0,0,-1,0,0,0,0,0,0,0,0
2539,0,0,0,4207.602738,0,0,0,0.950673333,0,0,0,0,4,1,0,0,0.515727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,331.9045172,0,0,0.421056165,0,0,0,0,0,0.295967984,0.730950268,0,0,0,0,0,0,0.053421661,0,0,0,2,0,0,0,0.757383393,0,0.368048,-21.24357333,0,0,0,0,0.014407349,0,0,0,0,66022,0,1999,0,0,0,0,0,0
2540,0,0,0,6216.801211,0,0,0,2.291169558,0,0,0,4,0,1,0,0,0.399272727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,319.4690128,0,0,0.664690939,0,0,0,0,0,0.429261029,0.606057434,0,0,0,0,0,0,0.051663137,0,0,0,1,0,0,0,0.666084927,1,0.262179811,-16.74795741,0,0,1,0,0.01968401,0,0,0,0,50010,0,0,0,0,0,0,0,0.427446571
2541,0,0,0,1625.184077,0,1,0,61.81755499,0,0,0,1,0,0,0,0,0.512375,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,744.9419048,0,0,0.443824814,0,0,0,0,0,0.349076306,0.564301464,0,0,0,0,0,0,0.063701282,0,0,1,0,0,0,2,0.589017404,0,0.228414552,-26.70015567,0,0,0,0,0.023735438,0,0,0,0,-1,0,2005,0,0,1,0,0,0.265861049
2542,1,1,0,6132.67279,1,0,0,-45.86770875,0,0,0,0,0,0,0,0,0.472833333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,285.6146303,0,0,0.629186017,0,0,0,0,1,0.361483733,0.533091928,0,0,0,0,0,0,0.048801551,0,0,0,0,0,0,0,0.633829176,0,0.239249641,-18.49807317,0,0,3,0,0.027617782,0,0,0,0,61337,0,2003,0,0,0,0,0,0.521313819
2543,0,0,1,7493.540168,0,0,0,-71.64856894,0,0,0,4,0,1,0,0,0.66275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355.8567855,0,0,0.506773968,0,0,0,1,0,0.379761784,0.607122243,0,0,0,0,2,0,0.059960841,0,2,0,1,0,0,0,0.651401189,0,0.177036145,-29.92083266,0,0,0,0,0.018611825,0,0,0,0,15801,0,2005,0,0,0,0,0,0.483143415
2544,0,0,0,2753.265838,0,0,0,-56.31633097,0,0,0,0,0,0,0,0,0.533714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.4584472,1,0,0.292268267,0,0,0,0,0,0.249111798,0.322976873,0,0,0,0,0,0,0.114010705,0,1,0,0,0,0,0,0.473660847,0,0.425104019,-24.33380142,0,0,0,0,0.059453686,0,0,0,0,-1,0,2006,0,0,0,0,0,0.215080319
2545,0,0,1,4050.521264,0,2,0,-40.57777639,0,0,0,0,0,1,0,0,0.62775,0,0,0,1,0,0,0,1,1,0,0,0,0,1,6,0,0,259.8216507,0,0,0.569245396,0,0,0,0,0,0.427795699,0.71678632,0,1,0,0,0,0,0.027953326,0,2,0,0,0,0,0,0.72012008,0,0.415758333,-14.30620556,0,0,1,1,0.011336846,0,0,0,0,69033,0,0,0,0,0,0,0,0.241677488
2546,0,0,0,4371.736214,0,0,0,32.18439694,0,0,0,1,0,0,0,0,0.614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.8435961,1,0,0.520530444,0,0,0,0,0,0.274816276,0.507418674,0,0,0,0,0,0,0.088773236,0,0,2,1,0,0,0,0.56826412,0,0.303600707,-15.35467845,0,0,0,0,0.035231199,0,0,0,0,-1,0,2008,0,0,1,0,0,0.360370583
2547,0,0,1,2769.473371,0,3,0,-33.58201345,0,0,0,2,3,0,1,0,0.606714286,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,510.152851,0,0,0.652367864,0,0,0,1,0,0.437964733,0.792520277,0,0,1,1,1,0,0.020859579,0,2,0,2,0,0,0,0.761750059,0,0.306926756,-22.60744993,0,0,0,0,0.008868226,1,0,0,0,-1,0,1999,4,0,0,1,0,0.355285536
2548,1,0,0,5676.32049,0,0,0,27.13331678,0,0,0,0,0,0,0,0,0.546785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,293.8140213,0,0,0.445456861,0,0,0,0,1,0.287667941,0.33627466,0,0,0,0,1,0,0.085844913,0,0,0,0,0,0,0,0.463626575,0,0.244437584,-23.30298523,1,0,2,0,0.050713244,0,0,0,0,64303,0,0,0,0,0,0,0,0.290739867
2549,1,0,0,3720.680987,0,0,1,-13.52404292,0,0,0,0,0,0,0,1,0.5469,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,364.6008396,0,2,0.527078764,0,0,0,0,1,0.314428181,0.630272807,0,0,0,0,0,0,0.051286085,0,2,0,0,0,0,0,0.68732426,1,0.238843348,-28.96586481,1,0,1,0,0.022295368,0,0,0,0,48501,0,0,0,0,0,0,0,0
2550,1,0,0,1874.413581,0,0,0,-15.34131034,0,0,0,1,0,0,0,1,0.714285714,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,0,329.8978216,0,0,0.482615301,0,0,0,0,0,0.362116006,0.594353953,0,0,0,0,0,0,0.036044853,0,3,0,0,0,0,0,0.625039902,0,0.267701826,-20.5163002,1,0,1,0,0.019646509,0,0,1,0,41677,0,0,0,0,0,0,0,0.531722098
2551,0,0,1,4139.081524,0,0,0,1.070087591,0,0,0,0,1,0,0,0,0.5302,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,0,268.7857458,0,1,0.698771966,0,0,0,0,0,0.440670096,0.648360559,0,0,0,0,1,0,0.056212248,1,2,0,0,0,0,0,0.729725132,0,0.271183942,-17.32046861,0,0,0,0,0.018954647,0,0,0,0,-1,0,2009,0,0,0,0,0,0.629790623
2552,0,0,0,5996.256283,0,2,0,8.445929301,0,0,0,1,0,1,1,0,0.504444444,0,0,0,2,1,0,0,0,0,0,0,1,0,3,6,0,0,481.474862,0,0,0.628274449,0,0,0,0,0,0.428834536,0.822065104,0,0,0,0,0,0,0.010004432,0,2,1,0,0,1,1,0.874626436,1,0.25492773,-25.18284132,0,0,0,1,0.007382314,0,0,0,0,-1,0,2003,1,0,3,0,0,0.549895345
2553,0,0,0,5548.193993,0,1,3,35.3590716,0,0,0,1,1,1,0,0,0.6162,0,0,1,0,2,0,0,0,0,0,1,0,0,2,12,0,0,192.448355,0,0,0.716854352,0,0,0,0,0,0.414236248,0.74753914,0,0,1,1,1,0,0.01818741,0,3,1,1,1,0,0,0.735133521,2,0.332178398,-11.38389078,0,0,0,0,0.009510279,0,0,0,0,15318,0,1988,5,0,0,0,0,0.789430535
2554,0,0,0,3947.791172,0,0,0,55.75329189,0,0,0,0,0,1,0,0,0.364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.335015,0,0,0.505163005,0,0,0,0,0,0.371960266,0.584754755,0,0,0,0,0,0,0.0374712,0,1,0,0,0,0,0,0.7325713,0,0.377423784,-21.49030811,0,0,0,0,0.021094307,0,0,0,0,8492,0,0,0,0,1,0,0,0
2555,0,0,0,2152.337573,0,0,0,-18.68768241,0,0,0,0,0,0,0,0,0.5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.7668342,0,0,0.349587819,0,0,0,0,0,0.31926643,0.783482278,0,0,0,0,0,0,0.044380942,0,0,0,0,0,0,0,0.933214929,0,0.46665798,-32.81542671,0,0,0,0,0.01334703,0,0,0,0,-1,0,0,0,0,0,0,0,0.340922756
2556,0,0,0,10286.10338,0,0,0,-13.39949297,0,0,0,3,0,1,1,0,0.823071429,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,396.1858776,0,0,0.509380155,0,0,1,0,0,0.355667956,0.758848904,0,0,0,0,0,0,0.042808236,0,1,0,0,0,0,0,0.765476808,0,0.298517585,-26.65876729,0,0,0,0,0.031532997,0,0,0,0,154093,0,2006,0,0,0,0,0,0.660381133
2557,0,0,0,11788.10338,0,2,0,25.61572889,0,0,0,0,0,1,1,0,0.618277778,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7,0,0,300.7250722,1,0,0.588667487,0,0,0,0,0,0.385515114,0.836422199,0,0,0,0,0,0,0.007807715,0,2,1,0,0,0,1,0.800403832,0,0.214756667,-20.7573,0,0,0,0,0.010866366,1,0,0,0,193197,0,1987,1,0,1,0,0,0.718950559
2558,0,0,0,5062.223962,0,0,0,-26.12832124,0,0,0,0,0,0,0,0,0.59625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.6038701,0,0,0.516489517,0,0,0,0,0,0.132946011,0.878598067,0,0,0,0,0,0,0.029476859,0,0,0,0,0,0,0,0.947632037,0,0.230588047,-20.93177161,0,0,0,0,0.005484807,0,0,0,0,114322,0,0,0,0,0,0,0,0.215080319
2559,0,0,0,5913.797715,0,0,2,41.24058158,0,0,0,0,4,0,0,0,0.386142857,0,0,1,2,1,0,0,0,0,0,0,0,0,1,6,0,0,548.1995351,0,0,0.518743959,0,0,0,0,0,0.341288723,0.586367039,0,0,0,0,1,0,0.034991664,1,4,0,0,0,0,0,0.656135292,0,0.282125439,-29.42494474,0,0,1,0,0.018998548,0,0,0,0,7340,0,1976,0,0,0,0,0,0
2560,0,0,0,8944.018543,0,0,1,68.78895664,0,0,0,1,2,1,0,0,0.704363636,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,163.6592037,0,0,0.619530991,0,0,0,0,0,0.354369616,0.708312927,0,0,0,0,0,0,0.018322362,0,3,0,2,0,1,1,0.746538805,0,0.422288192,-11.50584857,0,0,0,0,0.010965394,0,0,0,0,10366,0,2005,0,0,1,0,0,0
2561,0,0,0,2162.984736,0,3,0,-89.93787146,0,0,0,3,2,1,1,0,0.5734,0,0,0,0,0,0,0,0,0,0,1,1,0,2,8,0,0,155.690745,0,0,0.621121051,0,0,0,0,0,0.43568407,0.753284341,0,0,0,1,1,0,0.013143865,0,5,1,1,0,1,1,0.757890165,0,0.408455338,-24.57272113,0,0,0,1,0.011882154,0,0,0,0,157463,0,2004,1,0,1,0,0,0.299877488
2562,0,0,0,17052.50429,0,0,0,24.77816334,0,0,0,0,0,1,0,0,0.4788,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,265.0089543,0,0,0.509952451,0,0,0,0,0,0.363132404,0.606315011,0,0,0,0,0,0,0.084314747,0,0,0,0,0,0,0,0.711134228,0,0.319151146,-19.45782009,0,0,0,0,0.03586395,0,0,0,0,-1,0,2006,0,0,0,0,0,0.552457009
2563,0,0,0,4661.532248,0,0,0,37.62466586,0,0,0,2,0,1,1,0,0.617571429,0,0,1,1,0,0,0,0,0,0,1,0,0,3,4,0,0,415.1629046,0,0,0.512687131,0,0,0,1,0,0.370628892,0.631844325,0,0,0,0,0,0,0.01621027,0,2,1,0,0,0,1,0.71018065,0,0.419531073,-22.51933495,0,0,0,0,0.011609664,1,0,0,0,8331,0,1992,0,0,0,0,0,0.644823658
2564,0,0,0,2251.071702,0,1,1,52.58808952,0,0,0,0,1,0,0,0,0.390285714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,194.6756906,0,0,0.797024817,0,0,0,0,0,0.416610107,0.66170612,0,0,0,0,0,0,0.025602843,0,0,3,0,0,1,0,0.721975529,0,0.379340611,-11.12176419,0,0,0,1,0.012169845,0,0,0,0,44928,0,0,4,0,0,1,0,0.646151234
2565,0,0,0,7465.112839,0,0,0,12.75069625,0,0,0,8,0,0,0,0,0.483916667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,540.3599952,0,0,0.419312641,0,0,0,0,0,0.319651459,0.631581528,0,0,0,0,0,0,0.068734695,0,1,0,0,0,0,0,0.702466523,0,0.210408795,-23.16617834,0,0,1,0,0.028716353,0,0,0,0,53668,0,0,0,0,0,0,0,0
2566,0,0,0,5521.778735,0,0,1,34.14128832,0,0,0,0,0,0,0,0,0.595363636,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,278.077608,0,0,0.616594467,0,0,0,0,0,0.444086812,0.665602051,0,0,0,1,0,0,0.051608405,0,3,1,0,0,0,1,0.748526177,0,0.222064975,-14.56917157,0,0,0,0,0.018582109,0,0,0,0,36418,0,2004,3,0,0,0,0,0.57228319
2567,0,0,1,1945.664516,0,0,0,-12.42054738,0,0,0,2,0,1,0,0,0.5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,368.4116907,0,0,0.470212296,0,0,0,1,0,0.320086927,0.612025864,0,0,0,0,1,0,0.050354842,0,4,0,1,0,0,0,0.660609367,0,0.325403112,-20.62116973,0,0,0,0,0.018566846,0,0,0,0,26581,0,1994,0,0,0,0,0,0
2568,0,0,0,4378.709141,0,0,0,0.132920847,0,0,0,0,1,1,0,0,0.426272727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,436.0756497,0,0,0.439907658,0,0,0,2,0,0.311559176,0.654350705,0,0,0,0,0,0,0.067515053,0,3,0,3,0,0,1,0.705298714,2,0.377033445,-20.92812375,0,0,0,0,0.030015992,0,0,0,0,68721,0,2000,0,0,0,0,0,0
2569,0,0,0,6031.341218,0,2,0,39.36857675,0,0,0,0,2,1,0,0,0.699083333,0,1,0,0,0,0,0,0,0,0,1,2,0,3,7,0,0,136.3459773,0,0,0.493891153,0,0,0,0,0,0.355495957,0.755295084,0,0,0,1,0,0,0.007835895,0,1,1,0,0,1,1,0.833703787,2,0.401368107,-12.12745902,0,0,0,1,0.012661144,1,0,0,0,-1,0,2009,12,0,1,2,0,0.419125893
2570,0,0,0,5692.857192,0,0,1,31.370038,0,0,0,0,0,0,0,0,0.468875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.9188385,0,0,0.583705336,0,0,0,0,0,0.4895687,0.394436782,0,0,0,0,0,0,0.130255837,0,0,0,0,0,0,0,0.622801868,0,0.165162312,-20.25080998,0,0,0,0,0.066586025,0,0,0,0,76477,0,0,0,0,0,0,0,0.536612583
2571,0,0,0,4658.894858,0,1,0,7.147550416,0,0,0,0,1,0,0,0,0.599363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517.625138,0,0,0.584225422,0,0,0,0,0,0.359873046,0.559156879,0,0,0,0,1,0,0.046533986,0,3,0,3,0,0,0,0.608515349,0,0.358548566,-19.34018131,0,0,0,0,0.022432966,0,4,0,0,37695,0,2008,0,0,0,0,0,0.299877488
2572,0,0,0,3200.881424,0,2,1,28.92602318,0,0,0,0,1,1,0,0,0.556428571,0,0,0,1,0,0,0,1,0,0,0,0,0,4,11,0,0,347.5610989,0,0,0.638640406,0,0,0,0,0,0.460843483,0.801486483,0,0,0,1,1,0,0.007392223,0,7,6,0,0,1,0,0.756686558,1,0.562029366,-26.28095518,0,0,0,1,0.00736508,2,0,0,0,17305,0,0,4,0,0,0,0,0
2573,0,0,0,4722.831359,0,4,0,7.112726454,0,0,0,2,0,1,1,0,0.389416667,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,405.6816127,1,0,0.618002715,0,0,0,1,0,0.349476327,0.68649028,0,0,0,0,1,0,0.0291232,0,0,1,0,0,0,0,0.771427071,0,0.238734644,-17.02062162,0,0,0,0,0.013199872,0,0,0,0,-1,0,2005,0,0,2,0,0,0.55964661
2574,0,0,0,1280.746545,0,0,0,-9.077331633,0,0,0,0,0,1,0,0,0.6446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,267.3492832,0,0,0.46477944,0,0,0,0,0,0.333851528,0.652693859,0,0,0,0,0,0,0.067259615,0,4,0,0,0,0,0,0.764675866,0,0.239387755,-18.83985459,0,0,1,0,0.023707456,0,0,0,0,15411,0,0,0,0,0,0,0,0.270775999
2575,0,0,0,539.9855804,0,0,0,-146.4763182,0,0,0,0,0,1,1,0,0.679,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,199.626262,0,0,0.478083521,0,0,0,0,0,0.378387398,0.580177009,0,0,0,0,0,0,0.05898925,0,2,0,0,0,0,0,0.734569796,0,0.443715909,-34.89504545,0,0,0,0,0.02316126,0,0,0,0,-1,0,2002,0,0,0,0,0,0.212045405
2576,0,0,0,1888.946873,0,0,0,-59.823,0,0,0,0,0,0,0,0,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.7024089,0,1,0.341513855,0,0,0,0,0,0.25706292,0.617846067,0,0,0,0,0,0,0.038633272,0,0,0,0,0,0,0,0.686032089,0,0.276034247,-31.29481336,0,0,0,0,0.019385437,0,0,0,0,193267,0,0,0,0,0,0,0,0
2577,0,0,1,5904.741143,0,0,0,16.97031348,0,0,0,2,0,1,1,0,0.620333333,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,234.0350645,0,1,0.419943148,0,0,0,0,0,0.330806357,0.629326347,0,0,0,0,0,0,0.036636798,0,1,0,1,0,0,0,0.753651295,0,0.19046813,-24.48061024,0,0,2,0,0.016449648,0,0,0,0,18135,0,0,0,0,0,0,0,0.334706549
2578,0,0,0,7961.348013,0,0,0,-93.27401918,0,0,0,2,1,1,0,0,0.423833333,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,473.5337347,0,0,0.561370907,0,0,0,0,0,0.365533756,0.643311437,0,0,0,0,0,0,0.02841897,0,0,0,3,0,0,1,0.740550164,0,0.183857534,-44.12564932,0,0,2,0,0.010652192,0,0,0,0,-1,0,2002,0,0,1,0,0,0.323112121
2579,0,0,0,6991.920153,0,1,0,3.576154628,0,0,0,0,0,1,0,0,0.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,212.8383182,0,0,0.523703597,0,0,0,0,0,0.354307353,0.639141341,0,0,0,0,0,0,0.050494251,0,0,3,0,0,0,1,0.748129171,1,0.462937923,-16.89541648,0,0,0,0,0.025257894,0,0,0,0,-1,0,2004,1,0,0,1,0,0.526759453
2580,0,0,0,5213.513787,0,0,0,9.648047847,0,0,0,1,1,0,0,1,0.641428571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,227.8041925,0,0,0.601245988,0,0,0,0,0,0.461026521,0.611021107,0,1,0,0,0,0,0.032267414,0,3,0,0,0,0,0,0.640234126,0,0.147483254,-15.29370335,1,0,2,0,0.017923147,0,0,1,0,8354,0,2003,0,0,1,0,0,0.375984302
